dvi;a,m:,;e,-1uve|,;e,-1uve|,;īhi,ībhi|,;innaṃ,-1uvinnaṃ|,;īhi,ībhi|,;innaṃ,-1uvinnaṃ|,;īsu|;|
dvi;ā,f:,;e,-1uve|,;e,-1uve|,;īhi,ībhi|,;innaṃ,-1uvinnaṃ|,;īhi,ībhi|,;innaṃ,-1uvinnaṃ|,;īsu|;|
dvi;a,n:,;e,-1uve|,;e,-1uve|,;īhi,ībhi|,;innaṃ,-1uvinnaṃ|,;īhi,ībhi|,;innaṃ,-1uvinnaṃ|,;īsu|;|
dvi;i,m:,;e,-1uve|,;e,-1uve|,;īhi,ībhi|,;innaṃ,-1uvinnaṃ|,;īhi,ībhi|,;innaṃ,-1uvinnaṃ|,;īsu|;|
dvi;i,f:,;e,-1uve|,;e,-1uve|,;īhi,ībhi|,;innaṃ,-1uvinnaṃ|,;īhi,ībhi|,;innaṃ,-1uvinnaṃ|,;īsu|;|
dvi;i,n:,;e,-1uve|,;e,-1uve|,;īhi,ībhi|,;innaṃ,-1uvinnaṃ|,;īhi,ībhi|,;innaṃ,-1uvinnaṃ|,;īsu|;|
ti;i,m:,;ayo|,;ayo|,;īhi,ībhi|,;iṇṇaṃ,iṇṇanaṃ|,;īhi,ībhi|,;iṇṇaṃ,iṇṇanaṃ|,;īsu|;|
ti;i,f:,;isso|,;isso|,;īhi,ībhi|,;issannaṃ|,;īhi,ībhi|,;issannaṃ|,;īsu|;|
ti;i,n:,;īṇi|,;īṇi|,;īhi,ībhi|,;iṇṇaṃ,iṇṇanaṃ|,;īhi,ībhi|,;iṇṇaṃ,iṇṇanaṃ|,;īsu|;|
catu;u,m:,;tāro,uro|,;tāro,uro|,;ūhi,ūbhi,ubbhi|,;unnaṃ|,;ūhi,ūbhi,ubbhi|,;unnaṃ|,;ūsu|;|
catu;u,f:,;asso|,;asso|,;ūhi,ūbhi,ubbhi|,;assannaṃ|,;ūhi,ūbhi,ubbhi|,;assannaṃ|,;ūsu|;|
catu;u,n:,;tāri|,;tāri|,;ūhi,ūbhi,ubbhi|,;unnaṃ|,;ūhi,ūbhi,ubbhi|,;unnaṃ|,;ūsu|;|
number18;a,m:,;a|,;a|,;ahi,abhi|,;annaṃ|,;ahi,abhi|,;annaṃ|,;asu|;|
number18;ā,f:,;a|,;a|,;ahi,abhi|,;annaṃ|,;ahi,abhi|,;annaṃ|,;asu|;|
number18;a,n:,;a|,;a|,;ahi,abhi|,;annaṃ|,;ahi,abhi|,;annaṃ|,;asu|;|
number98;i,f:i;,|iṃ;,|iyā;,|iyā;,|iyā;,|iyā;,|iyaṃ,iyā;,|;|
number98;ā,f:ā,a;,|aṃ;,|āya;,|āya;,|āya;,|āya;,|āyaṃ,āya;,|;|
number98;a,n:aṃ;āni,ā|aṃ;āni,e|ena;ehi,ebhi|assa;ānaṃ|asmā,amhā,ā;ehi,ebhi|assa;ānaṃ|asmiṃ,amhi,e;esu|a;ā,āni|
number99;a,n:aṃ;āni,ā|aṃ;āni,e|ena;ehi,ebhi|assa;ānaṃ|asmā,amhā,ā;ehi,ebhi|assa;ānaṃ|asmiṃ,amhi,e;esu|a;ā,āni|
ordinal;a,m:o;,|aṃ;,|ena;,|assa,āya,atthaṃ;,|asmā,amhā,ā;,|assa;,|asmiṃ,amhi,e;,|a,ā;,|
ordinal;ā,f:ā;,|aṃ;,|āya;,|āya;,|āya;,|āya;,|āya,āyaṃ;,|e;,|
ordinal;a,n:aṃ;,|aṃ;,|ena;,|assa;,|asmā,amhā,ā;,|assa;,|asmiṃ,amhi,e;,|a;,|
ordinal4;a,m:o;,|aṃ;,|ena;,|assa,āya,atthaṃ;,|asmā,amhā,ā;,|assa;,|asmiṃ,amhi,e;,|a,ā;,|
ordinal4;ā,f:ā,ī;,|aṃ,iyaṃ,iṃ;,|āya,iyā;,|āya,iyā;,|āya,iyā;,|āya,iyā;,|āya,āyaṃ,iyā,iyaṃ;,|e,i;,|
ordinal4;a,n:aṃ;,|aṃ;,|ena;,|assa;,|asmā,amhā,ā;,|assa;,|asmiṃ,amhi,e;,|a;,|
ordinal11;a,m:o;,|aṃ;,|ena;,|assa,āya,atthaṃ;,|asmā,amhā,ā;,|assa;,|asmiṃ,amhi,e;,|a,ā;,|
ordinal11;ā,f:ā,-2ī;,|aṃ,-2iyaṃ,-2iṃ;,|āya,-2iyā;,|āya,-2iyā;,|āya,-2iyā;,|āya,-2iyā;,|āya,āyaṃ,-2iyā,-2iyaṃ;,|e,-2i;,|
ordinal11;a,n:aṃ;,|aṃ;,|ena;,|assa;,|asmā,amhā,ā;,|assa;,|asmiṃ,amhi,e;,|a;,|
